CMDLINE /home/ale/.virtualenvs/pin2/bin/python dqn_cartpole.py
MEM 6580.554688 1672827687.4677
MEM 6581.347656 1672827687.5681
MEM 6581.847656 1672827687.6685
MEM 6581.816406 1672827687.7690
MEM 6582.773438 1672827687.8694
MEM 6583.609375 1672827687.9698
MEM 6584.097656 1672827688.0702
MEM 6584.066406 1672827688.1706
MEM 6585.257812 1672827688.2710
MEM 6586.105469 1672827688.3716
MEM 6586.582031 1672827688.4719
MEM 6586.550781 1672827688.5723
MEM 6587.003906 1672827688.6727
MEM 6587.886719 1672827688.7731
MEM 6588.839844 1672827688.8735
MEM 6588.808594 1672827688.9739
MEM 6589.347656 1672827689.0742
MEM 6590.164062 1672827689.1746
MEM 6591.070312 1672827689.2750
MEM 6591.035156 1672827689.3754
MEM 6591.738281 1672827689.4758
MEM 6592.640625 1672827689.5762
MEM 6593.859375 1672827689.6767
MEM 6593.847656 1672827689.7770
MEM 6593.816406 1672827689.8774
MEM 6594.253906 1672827689.9778
MEM 6595.152344 1672827690.0781
MEM 6596.125000 1672827690.1786
MEM 6596.093750 1672827690.2790
MEM 6596.062500 1672827690.3794
MEM 6596.359375 1672827690.4798
MEM 6597.003906 1672827690.5803
MEM 6597.832031 1672827690.6808
MEM 6598.546875 1672827690.7812
MEM 6598.535156 1672827690.8815
MEM 6599.089844 1672827690.9820
MEM 6599.976562 1672827691.0824
MEM 6600.839844 1672827691.1828
MEM 6600.832031 1672827691.2831
MEM 6600.800781 1672827691.3836
MEM 6601.253906 1672827691.4839
MEM 6602.148438 1672827691.5843
MEM 6603.085938 1672827691.6848
MEM 6603.050781 1672827691.7853
MEM 6603.085938 1672827691.8856
MEM 6604.000000 1672827691.9860
MEM 6605.062500 1672827692.0864
MEM 6605.574219 1672827692.1868
MEM 6605.539062 1672827692.2872
MEM 6606.000000 1672827692.3879
MEM 6607.148438 1672827692.4883
MEM 6608.089844 1672827692.5887
MEM 6608.050781 1672827692.6890
MEM 6608.492188 1672827692.7895
MEM 6609.632812 1672827692.8898
MEM 6610.300781 1672827692.9902
MEM 6610.250000 1672827693.0906
MEM 6610.792969 1672827693.1909
MEM 6612.226562 1672827693.2913
MEM 6612.785156 1672827693.3915
MEM 6612.738281 1672827693.4919
MEM 6613.261719 1672827693.5923
MEM 6614.222656 1672827693.6926
MEM 6615.125000 1672827693.7930
MEM 6615.074219 1672827693.8934
MEM 6615.523438 1672827693.9937
MEM 6616.660156 1672827694.0941
MEM 6617.359375 1672827694.1945
MEM 6617.324219 1672827694.2948
MEM 6618.050781 1672827694.3952
MEM 6619.441406 1672827694.4956
MEM 6620.117188 1672827694.5960
MEM 6620.082031 1672827694.6965
MEM 6620.128906 1672827694.7969
MEM 6620.988281 1672827694.8972
MEM 6621.847656 1672827694.9976
MEM 6622.367188 1672827695.0980
MEM 6622.332031 1672827695.1983
MEM 6622.386719 1672827695.2987
MEM 6623.261719 1672827695.3991
MEM 6624.187500 1672827695.4995
MEM 6624.613281 1672827695.5998
MEM 6624.835938 1672827695.7002
MEM 6624.875000 1672827695.8005
MEM 6625.777344 1672827695.9009
MEM 6626.593750 1672827696.0014
MEM 6627.082031 1672827696.1018
MEM 6627.066406 1672827696.2022
MEM 6627.363281 1672827696.3026
MEM 6628.265625 1672827696.4031
MEM 6629.359375 1672827696.5034
MEM 6629.335938 1672827696.6038
MEM 6629.304688 1672827696.7042
MEM 6629.746094 1672827696.8046
MEM 6630.660156 1672827696.9050
MEM 6631.585938 1672827697.0053
MEM 6631.812500 1672827697.1057
MEM 6632.109375 1672827697.2060
MEM 6633.011719 1672827697.3064
MEM 6633.917969 1672827697.4067
MEM 6634.296875 1672827697.5071
MEM 6634.265625 1672827697.6075
MEM 6634.832031 1672827697.7079
MEM 6636.167969 1672827697.8082
MEM 6636.570312 1672827697.9085
MEM 6636.523438 1672827698.0089
MEM 6637.011719 1672827698.1092
MEM 6637.972656 1672827698.2095
MEM 6639.035156 1672827698.3101
MEM 6638.988281 1672827698.4105
MEM 6639.566406 1672827698.5108
MEM 6640.503906 1672827698.6112
MEM 6641.308594 1672827698.7116
MEM 6641.277344 1672827698.8120
MEM 6641.832031 1672827698.9123
MEM 6642.769531 1672827699.0127
MEM 6643.714844 1672827699.1130
MEM 6644.003906 1672827699.2136
MEM 6644.558594 1672827699.3139
MEM 6645.582031 1672827699.4143
MEM 6646.566406 1672827699.5149
MEM 6646.609375 1672827699.6154
MEM 6646.609375 1672827699.7158
MEM 6646.578125 1672827699.8162
MEM 6646.542969 1672827699.9167
MEM 6646.531250 1672827700.0171
MEM 6646.515625 1672827700.1174
MEM 6646.500000 1672827700.2178
MEM 6646.488281 1672827700.3182
MEM 6646.457031 1672827700.4186
MEM 6646.441406 1672827700.5191
MEM 6646.425781 1672827700.6195
MEM 6646.390625 1672827700.7199
MEM 6646.375000 1672827700.8203
MEM 6646.359375 1672827700.9207
MEM 6646.343750 1672827701.0211
MEM 6646.332031 1672827701.1216
MEM 6646.296875 1672827701.2220
MEM 6646.542969 1672827701.3224
MEM 6646.523438 1672827701.4229
MEM 6646.496094 1672827701.5232
MEM 6646.476562 1672827701.6237
MEM 6646.449219 1672827701.7240
MEM 6646.429688 1672827701.8244
MEM 6646.398438 1672827701.9249
MEM 6646.371094 1672827702.0254
MEM 6646.351562 1672827702.1257
MEM 6646.320312 1672827702.2262
MEM 6646.304688 1672827702.3266
MEM 6646.273438 1672827702.4269
MEM 6646.308594 1672827702.5273
MEM 6646.453125 1672827702.6277
MEM 6646.746094 1672827702.7281
MEM 6646.714844 1672827702.8285
MEM 6646.710938 1672827702.9290
MEM 6647.085938 1672827703.0295
MEM 6647.195312 1672827703.1299
MEM 6647.253906 1672827703.2303
MEM 6647.226562 1672827703.3307
MEM 6647.414062 1672827703.4313
MEM 6647.714844 1672827703.5317
MEM 6648.183594 1672827703.6322
MEM 6648.320312 1672827703.7325
MEM 6648.296875 1672827703.8329
MEM 6648.535156 1672827703.9333
MEM 6648.816406 1672827704.0337
MEM 6649.550781 1672827704.1341
MEM 6649.945312 1672827704.2348
MEM 6650.167969 1672827704.3352
MEM 6650.757812 1672827704.4356
MEM 6651.625000 1672827704.5360
MEM 6652.437500 1672827704.6365
MEM 6652.390625 1672827704.7369
MEM 6652.960938 1672827704.8373
MEM 6653.886719 1672827704.9378
MEM 6654.230469 1672827705.0382
MEM 6654.648438 1672827705.1386
MEM 6654.625000 1672827705.2391
MEM 6655.062500 1672827705.3395
MEM 6655.707031 1672827705.4399
MEM 6656.300781 1672827705.5404
MEM 6657.378906 1672827705.6408
MEM 6657.367188 1672827705.7412
MEM 6657.335938 1672827705.8416
MEM 6657.906250 1672827705.9420
MEM 6658.851562 1672827706.0424
MEM 6659.718750 1672827706.1428
MEM 6659.628906 1672827706.2437
MEM 6659.601562 1672827706.3441
MEM 6660.132812 1672827706.4445
MEM 6661.062500 1672827706.5449
MEM 6661.957031 1672827706.6453
MEM 6661.871094 1672827706.7457
MEM 6661.855469 1672827706.8462
MEM 6662.027344 1672827706.9466
MEM 6663.074219 1672827707.0470
MEM 6663.843750 1672827707.1474
MEM 6664.414062 1672827707.2477
MEM 6664.382812 1672827707.3481
MEM 6664.531250 1672827707.4485
MEM 6665.425781 1672827707.5489
MEM 6665.847656 1672827707.6493
MEM 6666.687500 1672827707.7497
MEM 6666.660156 1672827707.8502
MEM 6666.640625 1672827707.9507
MEM 6667.671875 1672827708.0511
MEM 6668.519531 1672827708.1515
MEM 6669.179688 1672827708.2519
MEM 6669.148438 1672827708.3523
MEM 6670.199219 1672827708.4527
MEM 6671.296875 1672827708.5531
MEM 6671.718750 1672827708.6535
MEM 6671.691406 1672827708.7542
MEM 6672.089844 1672827708.8545
MEM 6673.160156 1672827708.9552
MEM 6674.003906 1672827709.0556
MEM 6673.972656 1672827709.1560
MEM 6674.480469 1672827709.2564
MEM 6675.449219 1672827709.3568
MEM 6676.273438 1672827709.4572
MEM 6676.503906 1672827709.5576
MEM 6677.019531 1672827709.6580
MEM 6677.933594 1672827709.7585
MEM 6678.781250 1672827709.8590
MEM 6678.734375 1672827709.9593
MEM 6679.281250 1672827710.0597
MEM 6680.230469 1672827710.1601
MEM 6681.136719 1672827710.2604
MEM 6681.039062 1672827710.3608
MEM 6681.003906 1672827710.4612
MEM 6681.804688 1672827710.5615
MEM 6682.746094 1672827710.6619
MEM 6683.828125 1672827710.7623
MEM 6683.808594 1672827710.8627
MEM 6683.773438 1672827710.9632
MEM 6684.843750 1672827711.0636
MEM 6685.531250 1672827711.1640
MEM 6686.109375 1672827711.2645
MEM 6686.082031 1672827711.3648
MEM 6686.187500 1672827711.4652
MEM 6687.046875 1672827711.5656
MEM 6687.796875 1672827711.6660
MEM 6688.449219 1672827711.7664
MEM 6688.414062 1672827711.8668
MEM 6688.429688 1672827711.9671
MEM 6689.363281 1672827712.0676
MEM 6690.496094 1672827712.1680
MEM 6690.914062 1672827712.2684
MEM 6690.878906 1672827712.3688
MEM 6690.953125 1672827712.4692
MEM 6691.824219 1672827712.5696
MEM 6692.679688 1672827712.6700
MEM 6693.164062 1672827712.7704
MEM 6693.136719 1672827712.8707
MEM 6693.597656 1672827712.9711
MEM 6694.476562 1672827713.0716
MEM 6695.675781 1672827713.1720
MEM 6695.660156 1672827713.2724
MEM 6695.679688 1672827713.3728
MEM 6696.851562 1672827713.4732
MEM 6697.917969 1672827713.5736
MEM 6698.179688 1672827713.6740
MEM 6698.171875 1672827713.7743
MEM 6699.105469 1672827713.8747
MEM 6700.484375 1672827713.9750
MEM 6700.394531 1672827714.0754
MEM 6700.410156 1672827714.1757
MEM 6701.804688 1672827714.2762
MEM 6702.625000 1672827714.3766
MEM 6702.593750 1672827714.4770
MEM 6702.921875 1672827714.5774
MEM 6704.308594 1672827714.6777
MEM 6705.125000 1672827714.7781
MEM 6705.093750 1672827714.8785
MEM 6705.152344 1672827714.9789
MEM 6706.546875 1672827715.0794
MEM 6707.464844 1672827715.1798
MEM 6707.378906 1672827715.2802
MEM 6707.601562 1672827715.3806
MEM 6708.148438 1672827715.4810
MEM 6708.972656 1672827715.5814
MEM 6709.980469 1672827715.6818
MEM 6710.128906 1672827715.7821
MEM 6710.093750 1672827715.8825
MEM 6710.617188 1672827715.9830
MEM 6711.464844 1672827716.0834
MEM 6712.355469 1672827716.1838
MEM 6712.324219 1672827716.2842
MEM 6712.382812 1672827716.3846
MEM 6713.265625 1672827716.4850
MEM 6714.226562 1672827716.5853
MEM 6714.601562 1672827716.6858
MEM 6714.570312 1672827716.7862
MEM 6714.644531 1672827716.8866
MEM 6715.523438 1672827716.9871
MEM 6716.734375 1672827717.0874
MEM 6717.113281 1672827717.1878
MEM 6717.082031 1672827717.2881
MEM 6717.628906 1672827717.3886
MEM 6718.039062 1672827717.4894
MEM 6719.179688 1672827717.5898
MEM 6719.332031 1672827717.6902
MEM 6719.300781 1672827717.7907
MEM 6719.917969 1672827717.8911
MEM 6720.796875 1672827717.9916
MEM 6721.468750 1672827718.0920
MEM 6721.847656 1672827718.1925
MEM 6721.816406 1672827718.2928
MEM 6722.382812 1672827718.3932
MEM 6723.539062 1672827718.4936
MEM 6724.351562 1672827718.5940
MEM 6724.320312 1672827718.6944
MEM 6724.441406 1672827718.7948
MEM 6725.273438 1672827718.8952
MEM 6726.679688 1672827718.9956
MEM 6726.656250 1672827719.0960
MEM 6726.691406 1672827719.1964
MEM 6727.835938 1672827719.2968
MEM 6728.929688 1672827719.3971
MEM 6728.890625 1672827719.4975
MEM 6729.175781 1672827719.5979
MEM 6730.488281 1672827719.6983
MEM 6731.375000 1672827719.7987
MEM 6731.351562 1672827719.8991
MEM 6731.687500 1672827719.9996
MEM 6732.730469 1672827720.1000
MEM 6733.886719 1672827720.2003
MEM 6733.871094 1672827720.3007
MEM 6733.839844 1672827720.4011
MEM 6734.394531 1672827720.5015
MEM 6735.226562 1672827720.6018
MEM 6736.132812 1672827720.7023
MEM 6736.101562 1672827720.8026
MEM 6736.433594 1672827720.9031
MEM 6737.160156 1672827721.0034
MEM 6738.230469 1672827721.1039
MEM 6738.632812 1672827721.2043
MEM 6738.582031 1672827721.3046
MEM 6739.152344 1672827721.4050
MEM 6739.972656 1672827721.5054
MEM 6740.867188 1672827721.6058
MEM 6740.855469 1672827721.7062
MEM 6740.820312 1672827721.8066
MEM 6741.335938 1672827721.9070
MEM 6742.292969 1672827722.0074
MEM 6742.703125 1672827722.1079
MEM 6743.363281 1672827722.2082
MEM 6743.378906 1672827722.3085
MEM 6743.453125 1672827722.4089
MEM 6744.292969 1672827722.5094
MEM 6744.796875 1672827722.6098
MEM 6745.601562 1672827722.7102
MEM 6745.585938 1672827722.8106
MEM 6745.550781 1672827722.9110
MEM 6746.375000 1672827723.0115
MEM 6747.328125 1672827723.1118
MEM 6748.148438 1672827723.2121
MEM 6748.128906 1672827723.3125
MEM 6748.097656 1672827723.4129
MEM 6748.632812 1672827723.5133
MEM 6749.574219 1672827723.6137
MEM 6750.660156 1672827723.7141
MEM 6750.648438 1672827723.8145
MEM 6750.613281 1672827723.9150
MEM 6751.175781 1672827724.0155
MEM 6752.101562 1672827724.1159
MEM 6752.929688 1672827724.2163
MEM 6752.902344 1672827724.3166
MEM 6752.886719 1672827724.4170
MEM 6753.695312 1672827724.5174
MEM 6754.386719 1672827724.6179
MEM 6755.214844 1672827724.7183
MEM 6755.187500 1672827724.8187
MEM 6755.316406 1672827724.9193
MEM 6756.417969 1672827725.0196
MEM 6757.820312 1672827725.1201
MEM 6757.722656 1672827725.2205
MEM 6757.839844 1672827725.3209
MEM 6758.664062 1672827725.4212
MEM 6760.058594 1672827725.5217
MEM 6760.253906 1672827725.6221
MEM 6760.218750 1672827725.7225
MEM 6760.628906 1672827725.8229
MEM 6761.199219 1672827725.9234
MEM 6761.710938 1672827726.0238
MEM 6762.105469 1672827726.1242
MEM 6762.531250 1672827726.2246
MEM 6762.500000 1672827726.3250
MEM 6762.902344 1672827726.4257
MEM 6763.527344 1672827726.5261
MEM 6764.257812 1672827726.6265
MEM 6765.046875 1672827726.7269
MEM 6765.023438 1672827726.8273
MEM 6764.996094 1672827726.9276
MEM 6765.546875 1672827727.0280
MEM 6766.500000 1672827727.1284
MEM 6767.312500 1672827727.2288
MEM 6767.285156 1672827727.3293
MEM 6767.429688 1672827727.4296
MEM 6768.250000 1672827727.5300
MEM 6769.023438 1672827727.6303
MEM 6769.851562 1672827727.7310
MEM 6769.820312 1672827727.8315
MEM 6769.953125 1672827727.9319
MEM 6770.851562 1672827728.0322
MEM 6771.757812 1672827728.1326
MEM 6772.164062 1672827728.2330
MEM 6772.390625 1672827728.3334
MEM 6772.718750 1672827728.4338
MEM 6773.832031 1672827728.5343
MEM 6774.519531 1672827728.6347
MEM 6774.644531 1672827728.7351
MEM 6774.613281 1672827728.8356
MEM 6775.433594 1672827728.9359
MEM 6776.507812 1672827729.0363
MEM 6777.140625 1672827729.1367
MEM 6777.109375 1672827729.2371
MEM 6777.183594 1672827729.3376
MEM 6778.078125 1672827729.4380
MEM 6778.980469 1672827729.5383
MEM 6779.382812 1672827729.6387
MEM 6779.453125 1672827729.7391
MEM 6780.308594 1672827729.8395
MEM 6781.718750 1672827729.9399
MEM 6781.609375 1672827730.0402
MEM 6781.679688 1672827730.1405
MEM 6783.062500 1672827730.2409
MEM 6784.167969 1672827730.3413
MEM 6784.121094 1672827730.4416
MEM 6784.175781 1672827730.5419
MEM 6785.835938 1672827730.6422
MEM 6786.675781 1672827730.7426
MEM 6786.656250 1672827730.8430
MEM 6786.656250 1672827730.9433
MEM 6786.625000 1672827731.0436
MEM 6786.593750 1672827731.1439
MEM 6786.558594 1672827731.2443
MEM 6786.527344 1672827731.3447
MEM 6786.496094 1672827731.4450
MEM 6786.726562 1672827731.5454
MEM 6786.699219 1672827731.6459
MEM 6786.667969 1672827731.7462
MEM 6786.644531 1672827731.8466
MEM 6786.621094 1672827731.9470
MEM 6786.585938 1672827732.0474
MEM 6786.554688 1672827732.1478
MEM 6786.539062 1672827732.2482
MEM 6786.511719 1672827732.3486
MEM 6786.496094 1672827732.4490
MEM 6786.445312 1672827732.5493
MEM 6786.429688 1672827732.6498
MEM 6786.398438 1672827732.7502
MEM 6786.371094 1672827732.8507
MEM 6786.613281 1672827732.9510
MEM 6786.578125 1672827733.0515
MEM 6786.562500 1672827733.1519
MEM 6786.785156 1672827733.2523
MEM 6786.781250 1672827733.3527
MEM 6786.769531 1672827733.4531
MEM 6786.992188 1672827733.5535
MEM 6787.105469 1672827733.6539
MEM 6787.214844 1672827733.7543
MEM 6787.257812 1672827733.8546
MEM 6787.265625 1672827733.9550
MEM 6787.378906 1672827734.0554
MEM 6787.492188 1672827734.1557
MEM 6788.335938 1672827734.2561
MEM 6788.300781 1672827734.3564
MEM 6788.605469 1672827734.4568
MEM 6789.472656 1672827734.5571
MEM 6790.351562 1672827734.6575
MEM 6790.738281 1672827734.7579
MEM 6790.710938 1672827734.8583
MEM 6791.335938 1672827734.9587
MEM 6791.902344 1672827735.0591
MEM 6792.800781 1672827735.1595
MEM 6792.921875 1672827735.2598
MEM 6792.890625 1672827735.3603
MEM 6793.707031 1672827735.4607
MEM 6794.691406 1672827735.5611
MEM 6795.363281 1672827735.6615
MEM 6795.339844 1672827735.7619
MEM 6795.460938 1672827735.8623
MEM 6796.535156 1672827735.9627
MEM 6796.972656 1672827736.0631
MEM 6797.855469 1672827736.1635
MEM 6797.839844 1672827736.2638
MEM 6797.808594 1672827736.3642
MEM 6798.406250 1672827736.4646
MEM 6799.218750 1672827736.5650
MEM 6800.210938 1672827736.6654
MEM 6800.097656 1672827736.7661
MEM 6800.066406 1672827736.8665
MEM 6801.117188 1672827736.9669
MEM 6802.238281 1672827737.0676
MEM 6802.613281 1672827737.1680
MEM 6802.582031 1672827737.2684
MEM 6803.125000 1672827737.3688
MEM 6803.941406 1672827737.4692
MEM 6804.851562 1672827737.5696
MEM 6804.824219 1672827737.6700
MEM 6805.367188 1672827737.7703
MEM 6806.179688 1672827737.8707
MEM 6807.085938 1672827737.9711
MEM 6807.050781 1672827738.0715
MEM 6807.406250 1672827738.1719
MEM 6808.261719 1672827738.2723
MEM 6809.171875 1672827738.3727
MEM 6809.597656 1672827738.4731
MEM 6809.820312 1672827738.5736
MEM 6810.382812 1672827738.6740
MEM 6811.203125 1672827738.7744
MEM 6812.105469 1672827738.8748
MEM 6812.085938 1672827738.9753
MEM 6812.058594 1672827739.0757
MEM 6812.628906 1672827739.1761
MEM 6813.429688 1672827739.2764
MEM 6814.367188 1672827739.3768
MEM 6814.351562 1672827739.4772
MEM 6814.582031 1672827739.5776
MEM 6815.117188 1672827739.6780
MEM 6815.945312 1672827739.7783
MEM 6816.718750 1672827739.8786
MEM 6816.839844 1672827739.9791
MEM 6816.812500 1672827740.0796
MEM 6817.367188 1672827740.1799
MEM 6818.164062 1672827740.2802
MEM 6819.097656 1672827740.3805
MEM 6819.058594 1672827740.4810
MEM 6819.093750 1672827740.5814
MEM 6819.863281 1672827740.6817
MEM 6820.410156 1672827740.7822
MEM 6821.605469 1672827740.8826
MEM 6821.574219 1672827740.9830
MEM 6821.636719 1672827741.0833
MEM 6822.761719 1672827741.1837
MEM 6823.707031 1672827741.2841
MEM 6824.058594 1672827741.3845
MEM 6824.027344 1672827741.4849
MEM 6824.875000 1672827741.5854
MEM 6825.441406 1672827741.6858
MEM 6826.328125 1672827741.7862
MEM 6826.296875 1672827741.8866
MEM 6826.281250 1672827741.9870
MEM 6826.820312 1672827742.0874
MEM 6827.765625 1672827742.1878
MEM 6828.847656 1672827742.2882
MEM 6828.832031 1672827742.3886
MEM 6828.800781 1672827742.4891
MEM 6829.585938 1672827742.5895
MEM 6830.242188 1672827742.6899
MEM 6831.085938 1672827742.7903
MEM 6831.058594 1672827742.8908
MEM 6831.476562 1672827742.9913
MEM 6832.546875 1672827743.0916
MEM 6833.203125 1672827743.1919
MEM 6833.332031 1672827743.2922
MEM 6833.296875 1672827743.3926
MEM 6834.128906 1672827743.4930
MEM 6835.027344 1672827743.5934
MEM 6836.238281 1672827743.6938
MEM 6836.207031 1672827743.7942
MEM 6836.746094 1672827743.8946
MEM 6837.640625 1672827743.9950
MEM 6837.996094 1672827744.0954
MEM 6837.953125 1672827744.1958
MEM 6838.562500 1672827744.2962
MEM 6839.636719 1672827744.3966
MEM 6840.453125 1672827744.4970
MEM 6840.417969 1672827744.5973
MEM 6840.574219 1672827744.6977
MEM 6842.160156 1672827744.7984
MEM 6842.984375 1672827744.8987
MEM 6842.957031 1672827744.9991
MEM 6843.066406 1672827745.0994
MEM 6843.933594 1672827745.1998
MEM 6844.820312 1672827745.3002
MEM 6845.250000 1672827745.4006
MEM 6845.222656 1672827745.5010
MEM 6846.210938 1672827745.6013
MEM 6847.078125 1672827745.7016
MEM 6847.500000 1672827745.8020
MEM 6847.726562 1672827745.9024
MEM 6848.531250 1672827746.0028
MEM 6849.480469 1672827746.1033
MEM 6850.324219 1672827746.2037
MEM 6850.292969 1672827746.3041
MEM 6850.281250 1672827746.4045
MEM 6850.785156 1672827746.5049
MEM 6851.707031 1672827746.6052
MEM 6852.554688 1672827746.7056
MEM 6852.539062 1672827746.8060
MEM 6852.507812 1672827746.9067
MEM 6853.046875 1672827747.0071
MEM 6854.011719 1672827747.1076
MEM 6855.078125 1672827747.2080
MEM 6855.058594 1672827747.3084
MEM 6855.031250 1672827747.4088
MEM 6856.113281 1672827747.5092
MEM 6856.531250 1672827747.6097
MEM 6857.355469 1672827747.7101
MEM 6857.328125 1672827747.8104
MEM 6857.468750 1672827747.9108
MEM 6858.277344 1672827748.0112
MEM 6859.187500 1672827748.1116
MEM 6859.609375 1672827748.2120
MEM 6859.578125 1672827748.3124
MEM 6859.968750 1672827748.4127
MEM 6860.800781 1672827748.5131
MEM 6861.714844 1672827748.6134
MEM 6862.417969 1672827748.7137
MEM 6862.382812 1672827748.8141
MEM 6862.765625 1672827748.9144
MEM 6863.832031 1672827749.0148
MEM 6864.644531 1672827749.1151
MEM 6864.621094 1672827749.2156
MEM 6864.855469 1672827749.3160
MEM 6865.675781 1672827749.4165
MEM 6866.496094 1672827749.5169
MEM 6866.917969 1672827749.6173
MEM 6866.890625 1672827749.7177
MEM 6868.113281 1672827749.8181
MEM 6869.000000 1672827749.9185
MEM 6869.421875 1672827750.0189
MEM 6869.640625 1672827750.1193
MEM 6870.367188 1672827750.2197
MEM 6871.285156 1672827750.3201
MEM 6871.703125 1672827750.4205
MEM 6871.671875 1672827750.5209
MEM 6872.640625 1672827750.6213
MEM 6873.816406 1672827750.7218
MEM 6873.968750 1672827750.8223
MEM 6874.605469 1672827750.9227
MEM 6875.507812 1672827751.0231
MEM 6875.953125 1672827751.1235
MEM 6876.753906 1672827751.2239
MEM 6876.742188 1672827751.3244
MEM 6876.722656 1672827751.4248
MEM 6876.878906 1672827751.5251
MEM 6877.781250 1672827751.6255
MEM 6878.203125 1672827751.7260
MEM 6879.019531 1672827751.8264
MEM 6879.003906 1672827751.9269
MEM 6878.972656 1672827752.0274
MEM 6879.796875 1672827752.1278
MEM 6880.945312 1672827752.2282
MEM 6881.554688 1672827752.3286
MEM 6881.527344 1672827752.4289
MEM 6881.910156 1672827752.5293
MEM 6882.800781 1672827752.6299
MEM 6883.894531 1672827752.7306
MEM 6883.882812 1672827752.8311
MEM 6883.843750 1672827752.9315
MEM 6884.281250 1672827753.0319
MEM 6885.199219 1672827753.1323
MEM 6886.144531 1672827753.2328
MEM 6886.113281 1672827753.3332
MEM 6886.097656 1672827753.4336
MEM 6886.535156 1672827753.5341
MEM 6887.300781 1672827753.6345
MEM 6888.394531 1672827753.7350
MEM 6888.886719 1672827753.8355
MEM 6888.875000 1672827753.9359
MEM 6888.894531 1672827754.0363
MEM 6889.792969 1672827754.1367
MEM 6890.703125 1672827754.2371
MEM 6891.078125 1672827754.3375
MEM 6891.050781 1672827754.4379
MEM 6892.007812 1672827754.5383
MEM 6892.960938 1672827754.6387
MEM 6893.328125 1672827754.7391
MEM 6893.347656 1672827754.8395
MEM 6894.531250 1672827754.9399
MEM 6895.457031 1672827755.0403
MEM 6895.835938 1672827755.1407
MEM 6895.800781 1672827755.2413
MEM 6896.761719 1672827755.3419
MEM 6897.691406 1672827755.4425
MEM 6898.082031 1672827755.5431
MEM 6898.097656 1672827755.6435
MEM 6898.996094 1672827755.7439
MEM 6900.332031 1672827755.8443
MEM 6900.558594 1672827755.9446
MEM 6901.140625 1672827756.0450
MEM 6902.304688 1672827756.1454
MEM 6902.722656 1672827756.2458
MEM 6903.097656 1672827756.3463
MEM 6903.070312 1672827756.4467
MEM 6903.636719 1672827756.5470
MEM 6904.531250 1672827756.6478
MEM 6904.968750 1672827756.7482
MEM 6905.332031 1672827756.8486
MEM 6905.312500 1672827756.9490
MEM 6905.890625 1672827757.0494
MEM 6906.968750 1672827757.1498
MEM 6907.617188 1672827757.2502
MEM 6907.847656 1672827757.3509
MEM 6907.875000 1672827757.4515
MEM 6908.781250 1672827757.5519
MEM 6909.722656 1672827757.6523
MEM 6910.105469 1672827757.7527
MEM 6910.062500 1672827757.8531
MEM 6910.617188 1672827757.9535
MEM 6911.523438 1672827758.0539
MEM 6912.328125 1672827758.1543
MEM 6912.296875 1672827758.2547
MEM 6912.449219 1672827758.3550
MEM 6913.257812 1672827758.4555
MEM 6914.691406 1672827758.5558
MEM 6915.105469 1672827758.6562
MEM 6915.082031 1672827758.7566
MEM 6915.898438 1672827758.8569
MEM 6916.554688 1672827758.9573
MEM 6917.367188 1672827759.0577
MEM 6917.332031 1672827759.1581
MEM 6917.875000 1672827759.2588
MEM 6918.777344 1672827759.3592
MEM 6919.707031 1672827759.4598
MEM 6919.660156 1672827759.5601
MEM 6920.121094 1672827759.6605
MEM 6921.785156 1672827759.7609
MEM 6922.199219 1672827759.8613
MEM 6922.167969 1672827759.9617
MEM 6923.132812 1672827760.0621
MEM 6923.953125 1672827760.1625
MEM 6924.414062 1672827760.2629
MEM 6924.441406 1672827760.3633
MEM 6925.363281 1672827760.4638
MEM 6927.027344 1672827760.5642
MEM 6926.972656 1672827760.6646
MEM 6927.257812 1672827760.7649
MEM 6928.425781 1672827760.8653
MEM 6929.539062 1672827760.9658
MEM 6929.582031 1672827761.0662
MEM 6929.582031 1672827761.1666
MEM 6929.558594 1672827761.2670
MEM 6929.527344 1672827761.3674
MEM 6929.511719 1672827761.4678
MEM 6929.476562 1672827761.5682
MEM 6929.460938 1672827761.6686
MEM 6929.429688 1672827761.7690
MEM 6929.398438 1672827761.8694
MEM 6929.382812 1672827761.9698
MEM 6929.347656 1672827762.0703
MEM 6929.320312 1672827762.1707
MEM 6929.546875 1672827762.2711
MEM 6929.515625 1672827762.3715
MEM 6929.503906 1672827762.4719
MEM 6929.472656 1672827762.5723
MEM 6929.433594 1672827762.6727
MEM 6929.425781 1672827762.7732
MEM 6929.394531 1672827762.8736
MEM 6929.359375 1672827762.9740
MEM 6929.328125 1672827763.0744
MEM 6929.312500 1672827763.1749
MEM 6929.281250 1672827763.2755
MEM 6929.253906 1672827763.3759
MEM 6929.519531 1672827763.4763
MEM 6929.660156 1672827763.5767
MEM 6929.929688 1672827763.6771
MEM 6929.914062 1672827763.7775
MEM 6930.027344 1672827763.8781
MEM 6930.296875 1672827763.9788
MEM 6930.261719 1672827764.0791
MEM 6930.234375 1672827764.1796
MEM 6930.300781 1672827764.2799
MEM 6930.417969 1672827764.3803
MEM 6930.941406 1672827764.4807
MEM 6930.925781 1672827764.5812
MEM 6931.160156 1672827764.6817
MEM 6931.738281 1672827764.7822
MEM 6932.382812 1672827764.8826
MEM 6933.433594 1672827764.9831
MEM 6933.398438 1672827765.0837
MEM 6933.804688 1672827765.1841
